10.16394,10.16394,-113.1181
23.75546,23.75546,-78.25587
34.25241,34.25241,68.98892
29.51171,29.51171,-32.36135
23.19823,23.19823,-158.4294
17.7357,17.7357,-59.45166
16.2966,16.2966,-87.73029
21.97346,21.97346,-10.24376
26.85344,26.85344,-92.14516
12.19706,12.19706,-171.6108
28.83615,28.83615,297.6039
13.31931,13.31931,-71.16226
15.3556,15.3556,-71.51563
18.97636,18.97636,-63.31113
8.815718,8.815718,-199.2959
33.03694,33.03694,194.2283
43.96179,43.96179,-79.12801
25.43354,25.43354,-106.8447
35.52177,35.52177,-98.44215
35.35815,35.35815,-23.16379
10.4737,10.4737,545.3625
29.77688,29.77688,-38.2149
26.75096,26.75096,-30.07542
10.30872,10.30872,-148.7593
7.529357,7.529357,-82.58391
39.76514,39.76514,-92.83999
13.84566,13.84566,-77.71465
14.72438,14.72438,-112.4755
11.26976,11.26976,-75.15408
39.31272,39.31272,73.35754
13.53784,13.53784,-157.6468
32.1685,32.1685,107.6482
9.136902,9.136902,-14.52244
9.930533,9.930533,-86.1105
29.01458,29.01458,-217.6004
19.40489,19.40489,-98.29729
6.263208,6.263208,-68.32951
29.10775,29.10775,63.49613
24.2172,24.2172,-72.03968
18.53681,18.53681,-136.7001
5.625905,5.625905,-106.522
14.19102,14.19102,-33.45359
13.91139,13.91139,-153.5837
2.777679,2.777679,-185.6294
14.10622,14.10622,-214.6225
28.67421,28.67421,225.9601
35.41709,35.41709,-72.64914
28.78635,28.78635,-151.3737
11.95525,11.95525,-104.3627
32.77602,32.77602,127.2852
10.51795,10.51795,-163.4569
15.31667,15.31667,-101.6719
14.45435,14.45435,-70.18671
40.82248,40.82248,-52.76443
38.41534,38.41534,-65.06733
28.42207,28.42207,-88.5284
11.91319,11.91319,-195.5579
3.480774,3.480774,-57.03245
37.42936,37.42936,-82.0659
31.57603,31.57603,-108.263
11.73939,11.73939,-93.86327
25.64498,25.64498,-66.00134
36.73716,36.73716,-35.16255
20.35289,20.35289,-94.67959
18.67825,18.67825,-39.75522
30.2392,30.2392,-141.1019
8.779782,8.779782,-180.1887
11.16838,11.16838,-153.3549
7.935902,7.935902,-138.5116
